,Title,Unnamed: 1,GMD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Publisher,Unnamed: 7,Unnamed: 8,Type of book,Call #,?,Publishing city,Call #.1,?.1,?.2,?.3,Author,Category,Item
568,Berharga dalam Kekurangan,ngan,Text,,,,Yayasan Kalam Hidup,1993,,Kumpulan Cerpen Anak,823,,Bandung,823,,,,<Lois Walfrid Johnson>,<Cerita Anak>,<T702041>
569,Beribu Seekor Kucing,cing,Text,,,,Little Serambi,2009,,The Best Cerita Rakyat,398,,Jakarta,398,,,,<Ali Muakhir>,<Cerita Anak>,<T702152><T702153>
571,Berjalan bersama Allah,llah,Text,,,,BPK Gunung Mulia,2008,,Buku Rohani,248,,Jakarta,248,,,,<Karen O'Connor>,<Buku Rohani>,<T704471>
572,Berjalan Bersama Tuhan,uhan,Text,,,,BPK Gunung Mulia,2000,,Kesaksian,248,,Jakarta,248,,,,<Srihandoko>,<Buku Rohani>,<T703865>
573,Berjumpa Dengan Tentangga Baru,Baru,Text,,,,Quality Press,2002,,Seri Susie & Sam,823,,Jakarta,823,,,,<Tim Penulis>,<Cerita Anak>,<T701630>
574,Berkebun 21 Jenis Tanaman Buah,Buah,Text,,,,Penebar Swadaya,2007,,Tanaman Buah,634.6,,Jakarta,634.6,,,,<H. Hendro Sunarjono>,<Umum>,<T700540>
575,Berkebun sayuran Hidroponik di Rumah,umah,Text,,,,Prima Infosarana Media,2009,,Serial Rumah,635,,Jakarta,635,,,,<Garsinia Lestari>,<Umum>,<T702560>
576,Berkebun Stroberi secara Komersial,sial,Text,,,,Penebar Swadaya,2008,,Seri Agribisnis,634,,Jakarta,634,,,,<Supriatin Budiman>< Desi Saraswati>,<Umum>,<T702574>
577,Berkelana,lana,Text,,,,Gramedia Pustaka Utama,,,Lima Sekawan,823,,,823,,,,<Enid Blyton>,<Novel / Fiksi>,<T700022><T701273>
579,Berkemah,emah,Text,,,,Quality Press,,,"Tikus Gereja, Rangkaian Kisah Christopher",823,,,823,,,,<Esther S. Mandjani>,<Cerita Anak>,<T700191><T701595>
581,Berkemah Di Hutan,utan,Text,,,,Elex Media Komputindo,,,Seri Menjelajah Bersama Pooh,823,,,823,,,,<Tyas>,<Cerita Anak>,<T700356>
582,Berkreasi Bersama Yesus,esus,Text,,,,Metanoia Publishing,2008,,Kreasi,153.3,,Jakarta,153.3,,,,<Revi Devi Paat>,<Aktivitas - Umum>,<T700627>
583,Berkreasi dengan Mi,n Mi,Text,,,,Gramedia Pustaka Utama,2006,,Seri Usaha Boga,641.6,,Jakarta,641.6,,,,<Sisca Susanto >,<Masak-makanan>,<T703141>
584,Berlayarlah Kapalku,alku,Text,,,,Secon Hope,2013,,Pengetahuan,,,Jawa Tengah,,,,,<Redaksi Secon Hope>,<Pengetahuan Anak>,<T704963>
585,Berlibur Mengasyikkan,kkan,Text,,,,Quality Press,2002,,Seri Susie & Sam,823,,Jakarta,823,,,,<Tim Penulis>,<Cerita Anak>,<T701631>
586,Bermain dan Berhitung Hot-Dog!,Dog!,Text,,,,Erlanggan Four Kids,2012,,Mickey Mouse Clube House,,,,,,,,<Susan Amerikaner>,<Pengetahuan Anak>,<T704908>
587,Bermain dengan Aman,Aman,Text,,,,Tiga Serangkai,2008,,Barney,823,,Solo,823,,,,<Margie Larsen>,<Cerita Anak>,<T701497>
588,Bermain dengan Aman,Aman,Text,,,,Tiga Serangkai,2008,,Barney,823,,Solo,823,,,,<Margie Larsen>,<Cerita Anak>,<T702742>
589,Bermain dengan Mesin Waktu,aktu,Text,,,,Bestari Kids,2008,,Bill & Bull,567,,Jakarta,567,,,,<Imam KR Moncol >,<Cerita Anak>,<T703614>
590,Bermain Sepatu Luncur,ncur,Text,,,,Elex Media Komputindo,1999,,Seri Bacaan Anak Walt Disney,823,,Jakarta,823,,,,<Jeanne Failevic >,<Cerita Anak>,<T703231>
591,Berpikir dan Berjiwa Besar,esar,Text,,,,Binarupa Aksara,,,Pengembangan Diri,153.8,,Jakarta,153.8,,,,<David J Schwartz>,<Umum>,<T703840>
592,Bersekolah,olah,Text,,,,Tiga Serangkai,2010,,Saat Pertamaku,813,,Solo,813,,,,<Tim Penulis >,<Cerita Anak>,<T704696>
593,Bersungguh-sungguh,gguh,Text,,,,Karisma Publishing Group,2008,,Seri Budi Pekerti,153.7,,Tangerang,153.7,,,,<Zayiah Abdullah/Jufaniza Kamin>,<Cerita Anak>,<T701689>
594,Bersyukurlah di Setiap Waktumu!,umu!,Text,,,,Kanisius,2009,,Pendidikan Karakter,155.4,,Yogyakarta,155.4,,,,<Stella Ernes>,<Cerita Anak>,<T702653>
595,Bertanam Anggrek,grek,Text,,,,Swadaya,2008,,Seri Agrihobi,639.9,,Depok,639.9,,,,<Dyah Widiastoety Darmono>,<Umum>,<T700662>
596,Berteman dengan Binatang Peliharaan,raan,Text,,,,Pustaka Widyatama,2008,,Seri Sains Anak,636,,Yogyakarta,636,,,,<Elisa Widayanti >,<Pengetahuan Anak>,<T703494>
597,Berteman Dengan Putri,utri,Text,,,,Gramedia Pustaka Utama,2007,,Disney Princess,823,,Jakarta,823,,,,<Ramayanti>,<Cerita Anak>,<T700071>
598,Berteman dengan Putri,utri,Text,,,,Gramedia Pustaka Utama,2008,,Disney Princess,823,,Jakarta,823,,,,<Tim Penulis>,<Cerita Anak>,<T702804>
599,Bertemu Dalam Mimpi,impi,Text,,,,Gramedia Pustaka Utama,2006,,Disney Princess,813,,Jakarta,813,,,,<Grace Windsor>,<Cerita Anak>,<T700467>
600,Bertemu Dalam Mimpi,impi,Text,,,,Gramedia Pustaka Utama,2006,,Disney Princess,823,,Jakarta,823,,,,<Grace Windsor>,<Cerita Anak>,<T701888><T701355>
602,Bertualang Bersama,sama,Text,,,,Tiga Serangkai,2008,,90 Permainan Anak-anak,796,,Solo,796,,,,<Tom Dahlke >,<Aktivitas - Umum>,<T703708>
603,Bertualang ke Angkasa Luar,Luar,Text,,,,Tiga Serangkai,2009,,Barney,823,,Solo,823,,,,<Mark S. Bernthal>,<Cerita Anak>,<T702140><T702516>
605,Beruang Kecil dan Pohon Harapan ( Little Bear and the Wishing Tree ),ee ),Text,,,,Erlanggan Four Kids,2008,,Read a Story,,,Jakarta,,,,,<Norbert Landa >,<Cerita Anak>,<T704993>
606,Beruang Kutub,utub,Text,,,,Quality Press,,,Memahami Tentang Satwa,639,,,639,,,,<Lucky Baker>,<Pengetahuan Anak>,<T700248>
607,Beruang Kutub,utub,Text,,,,Elex Media Kumputindo,2007,,Hewan Terancam Punah,599,,Jakarta,599,,,,<Helen Orme>,<Pengetahuan Anak>,<T701445>
608,Beruang Kutub,utub,Text,,,,Elex Media Komputindo,2007,,Hewan Terancam Punah,599,,Jakarta,599,,,,<Helen Orme>,<Pengetahuan Anak>,<T702790><T704842>
610,Beruang Kutub & Panda,anda,Text,,,,Kid Classic,2009,,Bilingual,823,,Jakarta,823,,,,<Matthew J Baek >,<Cerita Anak>,<T703329>
611,Beruang Teddy,eddy,Text,,,,Quality Press,,,Beruang Teddy,823,,,823,,,,<Esther S. Mandjani>,<Cerita Anak>,<T700192>
612,Beruang yang Murah Hati,Hati,Text,,,,Elex Media Komputindo,1998,,Seri Bacaan Anak Walt Disney,823,,Jakarta,823,,,,<Isabel Gaines>,<Cerita Anak>,<T701805><T701806>
614,Besi Si Logam Karat,arat,Text,,,,Bestari Kids,2010,,Seri Sains Logam,669,,Jakarta,669,,,,<Koko Nata>< Dedi Fadilah >,<Pengetahuan Anak>,<T704269>
615,Between Two Heart 2,rt 2,Text,,,,Elex Media Komputindo,2009,,Komik,741.3,,Jakarta,741.3,,,,<Yabuuchi Yuu >,<Komik Bergambar>,<T704511>
616,Beware !! Kuasa Gelap,elap,Text,,,,Cipta Oleh Pusaka,,,Buku Rohani,,,Jakarta,,,,,<Bambang Budijanto>,<Buku Rohani>,<T704852>
617,Beware of Dug! (Berhati-hati terhadap Dug!),ug!),Text,,,,Gramedia Pustaka Utama,2009,,Disney Pixar,823,,Jakarta,823,,,,<Annie Auerbach>,<Cerita Anak>,<T702517>
618,Biarkanlah Umatku Pergi,ergi,Text,,,,Yayasan Kalam Hidup,1994,,Buku Rohani,248,,Bandung,248,,,,<A W Tozer >,<Buku Rohani>,<T703888>
619,Bibi the Rabbit,bbit,Text,,,,Gramedia Pustaka Utama,2006,,Edutivity,153.1,,Jakarta,153.1,,,,<Vinca >,<Cerita Anak>,<T702097>
620,Big Nate Berulah Lagi,Lagi,Text,,,,PT. Ufuk Publising House,2011,,,,,Jakarta,,,,,<Lincoln Peirce>,<Novel / Fiksi>,<T704804>
621,"Biip, Biip!",iip!,Text,,,,Dian Rakyat,1994,,Bugs Bunny,823,,Jakarta,823,,,,<Tim Penulis           >,<Cerita Anak>,<T701989>
622,"Biji, Umbi, & Spora",pora,Text,,,,Quality Press,,,Segala Cara Untuk Mengamati,582,,,582,,,,<Jane Walker>,<Pengetahuan Anak>,<T700200>
623,Bika Ambon,mbon,Text,,,,Gramedia Pustaka Utama,2006,,Seri Usaha Boga,641.8,,Jakarta,641.8,,,,<Lanny Soechan>,<Masak-kue>,<T700482>
624,Bilangan dan Lahitan Berhitung,tung,Text,,,,Bhuana Ilmu Populer,2010,,Asyik Belajar Matematika,510,,Jakarta,510,,,,<Kim Rin >,<Pengetahuan Anak>,<T704225>
625,Bill Gates,ates,Text,,,,Grasindo,2008,,Biografi Orang Sukses,926,,Jakarta,926,,,,<G. Wu>,<Pengetahuan Anak>,<T701343>
626,Bill Gates,ates,Text,,,,Grasindo,2008,,Biografi Orang Sukses,926,,Jakarta,926,,,,<G Wu>,<Pengetahuan Anak>,<T702797>
627,Bina Bahasa Indonesia SD Kelas I Smstr 1,tr 1,Text,,,,Erlangga,,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru>,<Buku Pelajaran>,<T702580>
628,Bina Bahasa Indonesia SD Kls I Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703303>
629,Bina Bahasa Indonesia SD Kls II Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703304>
630,Bina Bahasa Indonesia SD Kls III Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703305>
631,Bina Bahasa Indonesia SD Kls IV Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703306>
632,Bina Bahasa Indonesia SD Kls V Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703307>
633,Bina Bahasa Indonesia SD Kls VI Smst 2,st 2,Text,,,,Erlangga,2007,,Buku Pelajaran,372.6,,Jakarta,372.6,,,,<Tim Bina Karya Guru >,<Buku Pelajaran>,<T703308>
634,Binatang Air, Air,Text,,,,Elex Media Komputindo,2009,,Petak Umpet,597,,Jakarta,597,,,,<Faza>,<Cerita Anak>,<T702144>
635,Binatang Benua Afrika,rika,Text,,,,Gramedia Pustaka Utama,,,"Mewarnai, Sains, Menulis",153.3,,,153.3,,,,<J. Ongkosaputro>,<Aktivitas Anak>,<T700990><T700991><T700992><T700993><T700994>
640,Binatang Benua Amerika,rika,Text,,,,Gramedia Pustaka Utama,,,"Mewarnai, Sains, Menulis",153.3,,,153.3,,,,<J. Ongkosaputro>,<Aktivitas Anak>,<T700970><T700971><T700972><T700973><T700974>
645,Binatang Benua Asia,Asia,Text,,,,Gramedia Pustaka Utama,,,"Mewarnai, Sains, Menulis",153.3,,,153.3,,,,<J. Ongkosaputro>,<Aktivitas Anak>,<T700975><T700976><T700977><T700978><T700979>
650,Binatang Benua Australia,alia,Text,,,,Gramedia Pustaka Utama,,,"Mewarnai, Sains, Menulis",153.3,,,153.3,,,,<J. Ongkosaputro>,<Aktivitas Anak>,<T700985><T700986><T700987><T700988><T700989>
655,Binatang Benua Eropa,ropa,Text,,,,Gramedia Pustaka Utama,,,"Mewarnai, Sains, Menulis",153.3,,,153.3,,,,<J. Ongkosaputro>,<Aktivitas Anak>,<T700980><T700981><T700982><T700983><T700984>
660,Binatang Liar,Liar,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,590,,Bandung,590,,,,<Tim XACT>,<Pengetahuan Anak>,<T703106>
661,Binatang Liar,Liar,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,590,,Bandung,590,,,,<Tim XACT >,<Pengetahuan Anak>,<T703665>
662,Binatang Ternak,rnak,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,636,,Bandung,636,,,,<Tim XACT>,<Pengetahuan Anak>,<T703098>
663,Binatang Ternak,rnak,Text,,,,Sygma Publishing,2009,,My 1st Questions & Answers,636,,Bandung,636,,,,<Tim XACT >,<Pengetahuan Anak>,<T703659>
664,Bingkai yang Kosong,song,Text,,,,Penerbitan Sarana Bobo,,,Kumpulan Cerpen Bobo,813,,Jakarta,813,,,,<Tim Penulis >,<Cerita Anak>,<T704615>
665,Bintang,tang,Text,,,,Elex Media Komputindo,2002,,Menjelajah Ruang Angkasa,523.3,,Jakarta,523.3,,,,<Cynthia Pratt Nicolson>,<Pengetahuan Anak>,<T700037><T701287><T704104>
668,Bintang dan Planet,anet,Text,,,,Widyadara,1979,,Pustaka Pengetahuan Modern,523.8,,Jakarta,523.8,,,,<Keith Wicks >,<Pengetahuan Dewasa>,<T703405>
669,Bintang Kecil,ecil,Text,,,,Citra Sastra Media,2008,,Dora the Explorer,823,,Jakarta,823,,,,<Sarah Willson >,<Cerita Anak>,<T704262>
670,Bintang Kutub,utub,Text,,,,Elex Media Komputindo,-,,Selamatkan Kami,813,,Jakarta,813,,,,<Sally Grindley>< John Butler>,<Cerita Anak>,<T700455><T702063>
672,Bintang Misterius,rius,Text,,,,Gramedia Pustaka Utama,2008,,Petualangan Tintin,823,,Jakarta,823,,,,<Herge>,<Komik Bergambar>,<T701377>
673,Biologi unt SMP/Mts Kls VII, VII,Text,,,,Erlangga,2009,,Buku Pelajaran,371.32,,Jakarta,371.32,,,,<Yukaliana >,<Buku Pelajaran>,<T703323>
674,Bird's Best Friend,iend,Text,,,,Gramedia Pustaka Utama,2009,,Seri Pustaka Awal,823,,Jakarta,823,,,,<Apple Jordan >,<Cerita Anak>,<T704542>
675,Bird's Best Friend (Teman Baik Burung),ung),Text,,,,Gramedia Pustaka Utama,2009,,Seri Pustaka Awal,823,,Jakarta,823,,,,<Apple Jordan>,<Cerita Anak>,<T702502>
676,Birds of a Feather,ther,Text,,,,Gramedia Pustaka Utama,2010,,Disney Princess,823,,Jakarta,823,,,,<Cynthia Stierle >,<Cerita Anak>,<T703357><T704948>
678,Bisakah Spud Memperbaikinya?,nya?,Text,,,,Bhuana Ilmu Populer,2010,,Bob the Builder,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T703366>
679,Black Beauty,auty,Text,,,,Bhuana Ilmu Populer,2007,,Cerita Klasik,741.3,,Jakarta,741.3,,,,<Anna Sewell>,<Cerita Dewasa>,<T701026><T701027>
681,Black Forest & Variasinya,inya,Text,,,,Gramedia Pustaka Utama,2009,,Resep Masakan,641.8,,Jakarta,641.8,,,,<Yeni Ismayani >,<Masak-kue>,<T703800>
682,Black Shadow,adow,Text,,,,Elex Media Komputindo,1997,,Komik,741.3,,Jakarta,741.3,,,,<Chikako Kikukawa>,<Komik Bergambar>,<T704041>
683,Blank Slate 2,te 2,Text,,,,Elex Media Komputindo,2008,,Komik,741.3,,Jakarta,741.3,,,,< Aya Kanno >,<Komik Bergambar>,<T704512>
684,Bobot,obot,Text,,,,Sygma Publishing,2008,,Seri Menjelajah Pengukuran,372.7,,Bandung,372.7,,,,<Bev Dunbar >,<Pengetahuan Anak>,<T704402>
685,Bogor,ogor,Text,,,,Gramedia Pustaka Utama,2009,,Jajanan Kaki Lima Khas,641.5,,Jakarta,641.5,,,,<Linda Carolina Brotodjojo >,<Masak-makanan>,<T704249>
686,Bola Berduri,duri,Text,,,,Elex Media Komputindo,,,Seri Petualangan Air,599,,,599,,,,<Nur Ayati >,<Cerita Anak>,<T703380>
687,Bola Berduri,duri,Text,,,,Elex Media Komputindo,2009,,Seri Petualangan Air,597,,Jakarta,597,,,,<Nur Ayati >,<Cerita Anak>,<T704746>
688,Boleh Ikut Main ?,in ?,Text,,,,Tira Pustaka,1999,,Ira & Ari,813,,Jakarta,813,,,,<Chandra N Widjaja >,<Cerita Anak>,<T704529>
689,Boleh Kubantu ?,tu ?,Text,,,,Quality Press,,,Bramble Beruang,823,,,823,,,,<Geoffrey Alan>,<Cerita Anak>,<T700194>
690,Bolu Kering,ring,Text,,,,Gramedia Pustaka Utama,2006,,Produk Unggulan Home Industry,641.8,,Jakarta,641.8,,,,<Yeni Ismayani>,<Masak-kue>,<T703147>
691,Boneka Felt Menari,nari,Text,,,,Gramedia Pustaka Utama,2007,,Kreativitas,745.5,,Jakarta,745.5,,,,<Indira >,<Aktivitas - Umum>,<T703777>
692,Boneka Kain Flanel,anel,Text,,,,Tiara Aksa,2007,,Kreasi,745.5,,Surabaya,745.5,,,,<Jennie Adriana>< Dinawati Sihite>,<Aktivitas - Umum>,<T700551>
693,Boneka Mini,Mini,Text,,,,Tiara Aksa,2010,,Kreativitas,745.5,,Surabaya,745.5,,,,<Putri Untasnia >,<Aktivitas - Umum>,<T704700>
694,Boneka Pemecah Kacang,cang,Text,,,,Bhuana Ilmu Populer,2010,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704673>
695,Boneka Prajurit,urit,Text,,,,Elex Media Komputindo,1991,,Buku Dongeng Anak-Anak Bergambar,823,,Jakarta,823,,,,<Shogo Hirata>,<Cerita Anak>,<T701820><T701821>
697,Boneka Prajurit Pemberani,rani,Text,,,,Bhuana Ilmu Populer,2009,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704168>
698,Boneka Prajurit Pemberani,rani,Text,,,,Bhuana Ilmu Populer,2009,,Dongeng Animasi,823,,Jakarta,823,,,,<Tim Penulis >,<Cerita Anak>,<T704169>
699,Boneka Rambut Jagung (The Doll with Silk Corn Hair),air),Text,,,,Bestari Kids,2009,,Seri Manfaat Tumbuhan,633.1,,Jakarta,633.1,,,,<Bambang Joko Susilo>,<Cerita Anak>,<T702151>
700,Boneka Voodo,oodo,Text,,,,Aya Media Pustaka,2001,,Steven Sterk,823,,Jakarta,823,,,,<Tim Penulis                   >,<Cerita Dewasa>,<T702083>
701,Boo on the Loose (Boo Hilang),ang),Text,,,,Gramedia Pustaka Utama,2002,,Seri Pustaka Awal,823,,Jakarta,823,,,,<Gail Herman>,<Cerita Anak>,<T702122>
702,Botol Plastik,stik,Text,,,,Tiga Serangkai,2007,,Kreasi Daur Ulang,153.3,,Solo,153.3,,,,<Hanna Paluzi>,<Aktivitas - Umum>,<T700633>
703,Boy Action II 13,I 13,Text,,,,Elex Media Komputindo,1997,,Komik,741.3,,Jakarta,741.3,,,,<Asao Takamori><Tetsuya Chiba>,<Komik Bergambar>,<T702453>
704,Boy Tales of Childhood,hood,Text,,,,Gramedia Pustaka Utama,2010,,Novel Anak,823,,Jakarta,823,,,,<Roald Dahl >,<Novel / Fiksi>,<T704205><T703057>
706,"Boy, Kisah Masa Kecil",ecil,Text,,,,Gramedia Pustaka Utama,,,Roald Dahl,823,,,823,,,,<Roald Dahl>,<Novel / Fiksi>,<T700351>
707,Brahms,ahms,Text,,,,Quality Press,,,Seri Anak-anak Terkenal Dunia,927,,,927,,,,<Ann Rachlin><Susan Hellard>,<Pengetahuan Anak>,<T700208><T701679>
709,Brasil,asil,Text,,,,Tiga Serangkai,2008,,Perjalanan Wisata,918.1,,Solo,918.1,,,,<Joe Fullman >,<Pengetahuan Anak>,<T703714>
710,Brasil  Mengenal Ragam Budaya Dan Geogrfi,grfi,Text,,,,Tiga Serangkai,2008,,Perjalanan Wisata,918.1,,Solo,918.1,,,,<Joe Fullman>,<Pengetahuan Anak>,<T700876><T700877>
712,Brave (Berani),ani),Text,,,,Kanisius,2000,,Feelings,155.4,,Yogyakarta,155.4,,,,<Janine Amos>,<Cerita Anak>,<T701980>
713,Brilliant Interview,view,Text,,,,Bhuana Ilmu Populer,2008,,Pengetahuan,302,,Jakarta,302,,,,<Ros Jay>,<Pengetahuan Dewasa>,<T702852>
714,Brisingr,ingr,Text,,,,Gramedia Pustaka Utama,2009,,Novel,813,,Jakarta,813,,,,<Christopher Paolini >,<Novel / Fiksi>,<T704256>
715,Brother Hot Dog, Dog,Text,,,,Johore Central Store Sdn Bhd,2002,,Little Beacon,823,,Johor Baru,823,,,,<Edna Lau>,<Cerita Anak>,<T702898>
716,Brownies Kukus,ukus,Text,,,,Gramedia Pustaka Utama,2010,,25 Resep Kue Paling Diminati,641.7,,Jakarta,641.7,,,,<Dapur Alma >,<Masak-kue>,<T703808>
717,Bu Dalton,lton,Text,,,,Indira,1982,,Kisah Petualangan Lucky Luke,823,,Jakrata,823,,,,<Morris><Goscinny>,<Komik Bergambar>,<T702084>
718,Buah Apa yang Paling Manis?,nis?,Text,,,,Cita Putra Bangsa,2010,,Persahabatan di Kebun Buah,813,,Jakarta,813,,,,<Bambang Joko Susilo >,<Cerita Anak>,<T704152>
719,Buah dan Isinya,inya,Text,,,,Elex Media Komputindo,2009,,Hide & Seek,153.1,,Jakarta,153.1,,,,<Efik><Dian >,<Cerita Anak>,<T703695>
720,Buah dan Tanaman,aman,Text,,,,Tiga Serangkai,2008,,90 Eksperimen,580,,Solo,580,,,,<Anita van Saan >,<Aktivitas - Umum>,<T704372>
721,Buah-buahan,ahan,Text,,,,Elex Media Komputindo,-,,Seri Menjelajah Bersama Pooh,813,,Jakarta,813,,,,<Tyas>,<Cerita Anak>,<T700034>
722,Bualan Babette,ette,Text,,,,Gaya Favorit Press,1996,,Novel Anak,823,,Jakarta,823,,,,<Leslie McGuire>,<Novel / Fiksi>,<T703908><T703909>
724,Buang Sampah Sembarangan? No Way!,Way!,Text,,,,DAR! Mizan,2009,,Aku Sayang Bumi,628,,Bandung,628,,,,<Valerina Daniel>,<Cerita Anak>,<T702160>
725,Buaya,uaya,Text,,,,,2007,,Dunia Satwa,597.9,,,597.9,,,,<Sally Morgan>,<Pengetahuan Anak>,<T701523>
726,Budaya Nusantara,tara,Text,,,,Scientific press,,,Buku Pintar,390,,,390,,,,<R. Suyoto Bakir><Sigit Suryana>,<Kamus>,<T700340>
727,Budi Pekerti,erti,Text,,,,Karisma Publishing Group,2008,,Seri Pembinaan Karakter,153.6,,Tangerang,153.6,,,,<Sulaiman Zakaria/Azizan Ahmad>,<Cerita Anak>,<T701700>
728,Bugi Hiu Suka Senyum,nyum,Text,,,,Gramedia Pustaka Utama,2010,,Dongeng Tujuh Menit,813,,Jakarta,813,,,,<Clara Ng >,<Cerita Anak>,<T703351>
729,Bugs ( Mengenal Serangga ),ga ),Text,,,,PT. Buana Ilmu Populer,2009,,I Love,,,Jakarta,,,,,<Safran Yusri>,<Pengetahuan Anak>,<T704941>
730,Bugs Bunny,unny,Text,,,,,,,Komik,741.3,,,741.3,,,,<Tim Penulis >,<Cerita Anak>,<T703192>
731,"Bugs, Raja Rock & Roll ",oll ,Text,,,,Gramedia Pustaka Utama,2002,,Looney Tunes,823,,Jakarta,823,,,,<Tim Penulis  >,<Cerita Anak>,<T703251>
732,Bukan Manusia Biasa,iasa,Text,,,,Analisa,1999,,Seri Lingkungan Hidup,813,,Jakarta,813,,,,<Riza Astuti Y W >,<Pengetahuan Anak>,<T704621>
733,Buku 1,ku 1,Text,,,,Golden Kids,2009,,50 Hari Menjadi Ilmuwan,153.3,,Bandung,153.3,,,,<A Muzi Marpaung >,<Pengetahuan Anak>,<T703639>
734,Buku 2,ku 2,Text,,,,Golden Kids,2009,,50 Hari Menjadi Ilmuwan,153.3,,Bandung,153.3,,,,<A Muzi Marpaung >,<Pengetahuan Anak>,<T703640>
735,Buku 3,ku 3,Text,,,,Golden Kids,2009,,50 Hari Menjadi Ilmuwan,153.3,,Bandung,153.3,,,,<A Muzi Marpaung >,<Pengetahuan Anak>,<T703641>
736,Buku 4,ku 4,Text,,,,Golden Kids,2009,,50 Hari Menjadi Ilmuwan,153.3,,Bandung,153.3,,,,<A Muzi Marpaung >,<Pengetahuan Anak>,<T703642>
737,Buku Aktivitasku (Taman Kanak-Kanak B),k B),Text,,,,Erlangga,2008,,Erlangga for Kids,153,,Jakarta,153,,,,<Anies Listyowati>,<Aktivitas Anak>,<T701715>
738,Buku Aktivitasku TK B Smstr 2,tr 2,Text,,,,Erlangga for Kids,2008,,Aktivitas Anak,153.3,,Jakarta,153.3,,,,<Anies Listyowati>,<Aktivitas Anak>,<T702557>
739,Buku Berhitung Kelinci,inci,Text,,,,Gramedia Pustaka Utama,2007,,Seri Pustaka Kecil,823,,Jakarta,823,,,,<Elizabeth Phillips>,<Cerita Anak>,<T702113>
740,Buku Cepat Jago Bermain Piano,iano,Text,,,,Ekspresi,2010,,Pengetahuan,784.1,,Yogyakarta,784.1,,,,<Riqmadita Nawang >,<Umum>,<T704241>
741,buku harian Laba-Laba,Laba,Text,,,,Buah Hati,,,Buku harian,823,,,823,,,,<Doreen Cronin>,<Cerita Anak>,<T704817>
742,Buku Harian si Cacing,cing,Text,,,,Buah Hati,,,Buku harian,823,,,823,,,,<Doreen Cronin>,<Cerita Anak>,<T704814>
743,Buku Harian si Lalat,alat,Text,,,,Buah Hati,,,Buku Harian,823,,,823,,,,<Doreen Cronin>,<Cerita Anak>,<T704816>
744,Buku Harian Si Mumi Gila,Gila,Text,,,,Gramedia Pustaka Utama,1999,,Goosebumps,823,,Jakarta,823,,,,<R L Stine >,<Cerita Anak>,<T703239>
745,Buku Harianku,anku,Text,,,,PT. Dalancang Seta,1998,,Cerita Anak,813,,,813,,,,<Amanda Gifani>,<Cerita Anak>,<T704726>
746,Buku Masakku,akku,Text,,,,Gelora Aksara Pratama,2007,,-,641.5,,Jakarta,641.5,,,,<Jane Bull>,<Masak-makanan>,<T700502>
747,Buku Panduan Belajar Membaca,baca,Text,,,,Bhuana Ilmu Populer,,,Cara Parktis 70 Jam,372.4,,Jakarta,372.4,,,,<B. Pribadi>,<Aktivitas Anak>,<T702568>
748,Buku Pengetahuan Paling Jorok Sedunia,unia,Text,,,,Bhuana Ilmu Populer,2010,,Educomics,121,,Jakarta,121,,,,<Yim Sook Young>< Kim I Rang >,<Pengetahuan Dewasa>,<T704238>
749,Buku Pintar,ntar,Text,,,,Pustaka Warga Negara,2007,,Seri Senior,1,,Jakarta,1,,,,<H. M. Iwan Gayo>,<Kamus>,<T700946>
750,Buku Pintar,ntar,Text,,,,Pustaka Warga Negara,2006,,Seri Junior,1,,Jakarta,1,,,,<H.M. Iwan Gayo>,<Kamus>,<T701300><T700947>
752,Buku Pintar Budi Daya 15 Ikan Konsumsi,umsi,Text,,,,ArgoMedia,2008,,,639.5,,Jakarta,639.5,,,,<Khairuman>,<Umum>,<T701391>
753,Buku Pintar Peribahasa Indonesia Plus Majas,ajas,Text,,,,Wisma Hijau,2007,,Peribahasa,398.9,,Jakarta,398.9,,,,<Kiftiawati><Endry Sulistyo>,<Kamus>,<T701279>
